RestaurantID,Has Online delivery,Has Table booking
106893,No,No
106894,Yes,No
106895,No,No
106896,Yes,No
106897,Yes,No
106898,No,N
106899,No,No
106900,No,No
106901,Yes,No
106902,No,No
106903,Yes,No
106904,Yes,No
106905,Yes,No
106906,No,Yes
106907,No,No
106908,Yes,No
106909,Yes,No
106910,No,No
106911,No,Yes
106912,No,No
106913,Yes,No
106914,Yes,No
106915,Yes,No
106916,No,No
106917,Yes,No
106918,No,No
106919,Yes,Yes
106920,No,Yes
106921,Yes,No
106922,No,No
106923,No,Yes
106924,Yes,No
106925,Yes,No
106926,Yes,No
106927,No,No
106928,No,No
106929,Yes,No
106930,No,Yes
106931,No,Yes
106932,No,No
106933,No,No
106934,No,No
106935,No,Yes
106936,No,No
106937,No,No
106938,No,No
106939,No,Yes
106940,No,Yes
106941,Yes,No
106942,Yes,No
106943,No,No
106944,Yes,Yes
106945,No,No
106946,No,No
106947,Yes,No
106948,No,No
106949,No,No
106950,No,No
106951,Yes,Yes
106952,Yes,No
106953,No,No
106954,No,Yes
106955,Yes,Yes
106956,Yes,No
106957,No,No
106958,No,No
106959,Yes,No
106960,Yes,No
106961,No,No
106962,No,No
106963,No,No
106964,No,Yes
106965,Yes,Yes
106966,No,No
106967,Yes,No
106968,No,No
106969,No,Yes
106970,Yes,No
106971,Yes,No
106972,Yes,No
106973,No,No
106974,No,Yes
106975,No,No
106976,No,No
106977,No,No
106978,No,Yes
106979,No,No
106980,Yes,No
106981,Yes,No
106982,Yes,No
106983,Yes,No
106984,Yes,No
106985,No,Yes
106986,No,No
106987,No,No
106988,No,No
106989,No,Yes
106990,No,No
106991,No,No
106992,Yes,No
106993,No,No
106994,No,No
106995,Yes,No
106996,No,No
106997,Yes,No
106998,Yes,No
106999,No,No
107000,No,No
107001,Yes,No
107002,No,No
107003,Yes,No
107004,No,No
107005,Yes,No
107006,No,Yes
107007,Yes,No
107008,Yes,No
107009,No,No
107010,No,No
107011,No,Yes
107012,Yes,No
107013,No,No
107014,No,No
107015,No,No
107016,Yes,Yes
107017,Yes,No
107018,No,N
107019,Yes,No
107020,No,No
107021,No,No
107022,No,No
107023,Yes,No
107024,No,No
107025,No,Yes
107026,Yes,No
107027,No,Yes
107028, No,Yes
107029,Yes,No
107030,No,No
107031,Yes,No
107032,No,Yes
107033,Yes,No
107034,No,No
107035,No,No
107036,Yes,No
107037,Yes,No
107038,No,No
107039,No,Yes
107040,Yes,No
107041,No,No
107042,Yes,No
107043,No,No
107044,No,No
107045,No,Yes
107046,Yes,No
107047,Yes,No
107048,No,No
107049,Yes,No
107050,No,No
107051,Yes,No
107052,Yes,No
107053,Yes,No
107054,No,No
107055,No,No
107056,No,No
107057,No,No
107058,Yes,Yes
107059,Yes,No
107060,No,No
107061,No,No
107062,No,No
107063,Yes,Yes
107064,No,No
107065,No,Yes
107066,No,No
107067,No,Yes
107068,Yes,Yes
107069,Yes,No
107070,No,No
107071,No,No
107072,No,No
107073,No,Yes
107074,No,No
107075,Yes,No
107076,No,No
107077,Yes,No
107078,No,No
107079,Yes,No
107080,No,Yes
107081,Yes,No
107082,No,No
107083,No,No
107084,Yes,Yes
107085,No,No
107086,No,No
107087,No,No
107088,No,No
107089,Yes,No
107090,No,Yes
107091,No,No
107092,No,No
107093,Yes,Yes
107094,No,No
107095,No,Yes
107096,Yes,No
107097,Yes,No
107098,No,No
107099,Yes,No
107100,No,No
107101,No,Yes
107102,Yes,Yes
107103,No,No
107104,Yes,No
107105,No,No
107106,Yes,No
107107,Yes,No
107108,No,No
107109,Yes,No
107110,No,No
107111,Yes,Yes
107112,Yes,No
107113,Yes,No
107114,No,No
107115,Yes,No
107116,No,No
107117,No,No
107118,No,No
107119,Yes,No
107120,Yes,No
107121,No,No
107122,No,No
107123,No,No
107124,Yes,No
107125,No,No
107126,Yes,No
107127,Yes,No
107128,Yes,No
107129,Yes,No
107130,No,No
107131,No,Yes
107132,Yes,No
107133,No,No
107134,No,No
107135,Yes,No
107136,Yes,Yes
107137,No,No
107138,No,No
107139,Yes,No
107140,Yes,No
107141,No,No
107142,Yes,Yes
107143,Yes,No
107144,No,No
107145,No,No
107146,No,Yes
107147,Yes,No
107148,Yes,No
107149,No,No
107150,No,No
107151,No,No
107152,No,No
107153,No,Yes
107154,Yes,No
107155,Yes,No
107156,No,No
107157,Yes,Yes
107158,Yes,No
107159,No,No
107160,No,No
107161,No,No
107162,Yes,No
107163,No,No
107164,No,No
107165,No,Yes
107166,Yes,Yes
107167,Yes,No
107168,Yes,Yes
107169,Yes,Yes
107170,No,No
107171,No,No
107172, No,No
107173,No,No
107174,Yes,No
107175,Yes,N
107176,No,No
107177,No,No
107178,Yes,No
107179,No,No
107180,No,N
107181,No,Yes
107182,Yes,Yes
107183,Yes,No
107184,No,No
107185,Yes,No
107186,Yes,No
107187,No,No
107188,Yes,Yes
107189,No,No
107190,No,No
107191,No,No
107192,No,No
107193,No,No
107194,Yes,Yes
107195,Yes,No
107196,No,No
107197,Yes,No
107198,Yes,No
107199,No,No
107200,Yes,No
107201,No,No
107202,Yes,No
107203,No,No
107204,No,No
107205,No,No
107206,No,No
107207,No,No
107208,Yes,No
107209,Yes,No
107210,Yes,No
107211,Yes,Yes
107212,Yes,No
107213,Yes,No
107214,Yes,No
107215,No,No
107216,No,No
107217,Yes,No
107218,Yes,Yes
107219,Yes,No
107220,No,No
107221,Yes,No
107222,Yes,No
107223,No,No
107224,Yes,No
107225,Yes,Yes
107226,No,No
107227,No,No
107228,Yes,Yes
107229,No,No
107230,Yes,No
107231,Yes,No
107232,Yes,No
107233,Yes,No
107234,Yes,No
107235,No,No
107236,Yes,No
107237,No,No
107238,No,No
107239,Yes,No
107240,No,Yes
107241,No,No
107242,No,No
107243,No,No
107244,No,No
107245,No,No
107246,Yes,No
107247,No,No
107248,No,No
107249,Yes,No
107250,No,Yes
107251,No,No
107252,No,Yes
107253,No,No
107254,Yes,No
107255,No,No
107256,No,Yes
107257,No,No
107258,No,Yes
107259,No,No
107260,No,Yes
107261,Yes,No
107262,Yes,no
107263,No,No
107264,Yes,No
107265,No,No
107266,No,No
107267,No,No
107268,Yes,No
107269,No,No
107270,No,No
107271,Yes,No
107272,No,No
107273,Yes,No
107274,No,No
107275,No,No
107276,No,No
107277,no,No
107278,No,No
107279,No,No
107280,No,No
107281,Yes,No
107282,No,No
107283,No,No
107284,No,No
107285,No,No
107286,Yes,No
107287,Yes,No
107288,Yes,nan
107289,No,No
107290,No,No
107291,No,No
107292,Yes,No
107293,No,Yes
107294,Yes,Yes
107295,No,No
107296,Yes,No
107297,Yes,No
107298,Yes,No
107299,No,No
107300,Yes,No
107301,Yes,No
107302,No,No
107303,Yes,No
107304,Yes,No
107305,Yes,No
107306,No,No
107307,No,no
107308,No,No
107309,No,No
107310,Yes,No
107311,Yes,No
107312,No,No
107313,No,Yes
107314,No,No
107315,No,No
107316,No,No
107317,No,No
107318,No,No
107319,Yes,No
107320,No,No
107321,No,No
107322,No,No
107323,Yes,No
107324,No,No
107325,No,No
107326,Yes,No
107327,Yes,No
107328,No,No
107329,No,Yes
107330,Yes,No
107331,No,No
107332,No,Yes
107333,No,No
107334,Yes,No
107335,No,No
107336,No,Yes
107337,Yes,No
107338,No,No
107339,Yes,No
107340,No,No
107341,No,No
107342,Yes,No
107343,Yes,No
107344,No,No
107345,No,No
107346,Yes,No
107347,No,No
107348,No,No
107349,No,No
107350,No,No
107351,Yes,Yes
107352,No,No
107353,Yes,No
107354,No,No
107355,No,No
107356,Yes,No
107357,No,No
107358,No,No
107359,No,Yes
107360,No,No
107361,No,No
107362,No,No
107363,No,No
107364,No,No
107365,No,Yes
107366,Yes,Yes
107367,Yes,Yes
107368,No,Yes
107369,Yes,Yes
107370,No,No
107371,Yes,No
107372,No,No
107373,No,No
107374,Yes,No
107375,No,No
107376,No,No
107377,No,No
107378,No,No
107379,Yes,No
107380,No,No
107381,No,No
107382,Yes,No
107383,No,No
107384,nan,No
107385,No,No
107386,Yes,Yes
107387,Yes,No
107388,No,Yes
107389,No,No
107390,No,No
107391,No,No
107392,Yes,No
107393,Yes,No
107394,Yes,No
107395,Yes,No
107396,Yes,Yes
107397,No,No
107398,Yes,No
107399,Yes,No
107400,No,No
107401,No,No
107402,Yes,No
107403,No,No
107404,Yes,No
107405,No,No
107406,Yes,No
107407,No,No
107408,No,No
107409,No,No
107410,Yes,No
107411,Yes,No
107412,No,No
107413,Yes,No
107414,Yes,No
107415,No,No
107416,Yes,No
107417,Yes,No
107418,Yes,No
107419,No,No
107420,Yes,No
107421,Yes,No
107422,nan,No
107423,No,No
107424,No,Yes
107425,Yes,No
107426,Yes,No
107427,No,No
107428,Yes,No
107429,No,Yes
107430,No,No
107431,No,Yes
107432,No,No
107433,Yes,Yes
107434,No,No
107435,Yes,No
107436,Yes,No
107437,No,No
107438,No,No
107439,Yes,No
107440,No,No
107441,Yes,No
107442,Yes,No
107443,No,No
107444,Yes,No
107445,No,No
107446,Yes,No
107447,No,No
107448,Yes,No
107449,No,No
107450,Yes,No
107451,No,Yes
107452,Y,No
107453,No,No
107454,No,No
107455,Yes,No
107456,No,No
107457,No,No
107458,No,No
107459,No,No
107460,No,No
107461,No,No
107462,No,No
107463,No,No
107464,Yes,No
107465,Yes,No
107466,No,No
107467,No,No
107468,No,No
107469,Yes,Yes
107470,Yes,No
107471,Yes,Yes
107472,No,No
107473,no,No
107474,Yes,No
107475,No,No
107476,Yes,No
107477,No,No
107478,Yes,Yes
107479,No,No
107480,No,No
107481,Yes,Yes
107482,Yes,Yes
107483,No,No
107484,Yes,No
107485,Yes,No
107486,No,No
107487,No,No
107488,No,No
107489,No,No
107490,Yes,No
107491,No,Yes
107492,No,No
107493,Yes,Yes
107494,No,No
107495,Yes,No
107496,Yes,No
107497,No,No
107498,Yes,No
107499,Yes,No
107500,No,No
107501,No,Yes
107502,No,No
107503,Yes,No
107504,Yes,No
107505,Yes,No
107506,Yes,No
107507,Yes,No
107508,Yes,No
107509,No,No
107510,Yes,Yes
107511,No,No
107512,No,No
107513,No,No
107514,Yes,No
107515,No,No
107516,No,Yes
107517,No,Yes
107518,No,No
107519,Yes,Yes
107520,Yes,No
107521,No,No
107522,No,Yes
107523,No,No
107524,No,Yes
107525, No,No
107526,Yes,No
107527,No,No
107528,Yes,Yes
107529,Yes,No
107530,No,No
107531,No,No
107532,Yes,No
107533,Yes,No
107534,Yes,Yes
107535,No,Yes
107536,Yes,No
107537,No,No
107538,Yes,No
107539,Yes,Yes
107540,No,No
107541,No,No
107542,No,No
107543,No,No
107544,No,Yes
107545,Yes,No
107546,No,No
107547,No,Yes
107548,No,No
107549,No,Yes
107550,No,No
107551,No,No
107552,No,No
107553,No,No
107554,No,No
107555,Yes,No
107556,Yes,No
107557,No,No
107558,No,No
107559,Yes,No
107560,Yes,Yes
107561,Yes,Yes
107562,Yes,No
107563,No,No
107564,No,No
107565,yes,No
107566,No,No
107567,No,No
107568,Yes,Yes
107569,No,No
107570,Yes,No
107571,No,Yes
107572,No,No
107573, No,No
107574,No,No
107575,No,Yes
107576,No,No
107577,No,No
107578,Yes,No
107579,Yes,No
107580,No,No
107581,No,No
107582,No,No
107583,No,No
107584,Yes,No
107585,No,No
107586,No,No
107587,No,No
107588,No,No
107589,No,No
107590,Yes,No
107591,No,No
107592,Yes,No
107593,No,No
107594,Yes,No
107595,No,Yes
107596,Yes,Yes
107597,No,No
107598,No,No
107599,No,Yes
107600,Yes,No
107601,No,No
107602,No,No
107603,Yes,No
107604,No,Yes
107605,No,No
107606,Yes,No
107607,No,No
107608,Yes,No
107609,No,No
107610,Yes,No
107611,Yes,No
107612,No,No
107613,Yes,No
107614,Yes,No
107615,No,No
107616,No,No
107617,No,No
107618,Yes,No
107619,No,Yes
107620,No,No
107621,No,No
107622,Yes,No
107623,No,Yes
107624,Yes,Yes
107625,Yes, No
107626,Yes,No
107627,No,No
107628,No,No
107629,No,No
107630,Yes,No
107631,Yes,No
107632,Yes,No
107633,No,No
107634,Yes,No
107635,No,No
107636,Yes,No
107637,Yes,No
107638,Yes,no
107639,No,No
107640,Yes,No
107641,Yes,Yes
107642,Yes,No
107643,No,No
107644,No,No
107645,Yes,Yes
107646,No,No
107647,No,No
107648,No,Yes
107649,Yes,No
107650,Yes,Yes
107651,Yes,No
107652,No,No
107653,Yes,No
107654,No,Yes
107655,No,No
107656,No,No
107657,No,No
107658,Yes,Yes
107659,No,No
107660,Yes,Yes
107661,No,No
107662,No,No
107663,Yes,No
107664,No,Yes
107665,Yes,No
107666,No,No
107667,No,No
107668,No,No
107669,Yes,No
107670,No,No
107671,Yes,No
107672,Yes,No
107673,No,Yes
107674,No,No
107675,No,No
107676,No,No
107677,Yes,No
107678,No,No
107679,Yes,No
107680,No,No
107681,Yes,No
107682,Yes,No
107683,Yes,No
107684,No,No
107685,Yes,No
107686,No,Yes
107687,No,No
107688,Yes,no
107689,No,No
107690,Yes,No
107691,No,No
107692,No,No
107693,No,No
107694,No,No
107695,Yes,No
107696,No,No
107697,No,No
107698,Yes,Yes
107699,No,No
107700,Yes,No
107701,Yes,Yes
107702,No,No
107703,No,No
107704,Yes,No
107705,Yes,No
107706,No,No
107707,No,No
107708,No,Yes
107709,Yes,No
107710,No,No
107711,No,No
107712,Yes,No
107713,No,No
107714,Yes,Yes
107715,No,No
107716,No,No
107717,No,No
107718,No,No
107719,Yes,No
107720,No,No
107721,No,Yes
107722,No,No
107723,Yes,No
107724,Yes,Yes
107725,No,No
107726,No,No
107727,No,No
107728,No,No
107729,Yes,Yes
107730,Yes,No
107731,Yes,No
107732,Yes,Yes
107733,No,No
107734,Yes,No
107735,Yes,No
107736,Yes,No
107737,Yes,No
107738,No,No
107739,No,No
107740,Yes,No
107741,No,No
107742,No,No
107743,No,No
107744,Yes,No
107745,No,No
107746,No,No
107747,Yes,Yes
107748,No,No
107749,No,No
107750,Yes,No
107751,Yes,No
107752,No,No
107753,Yes,No
107754,No,No
107755,No,No
107756,No,No
107757,Yes,No
107758,No,No
107759,No,No
107760,No,No
107761,Yes,No
107762,No,No
107763,No,No
107764,No,No
107765,Yes,No
107766,No,No
107767,No,No
107768,No,No
107769,No,No
107770,No,No
107771,No,No
107772,Yes,No
107773,Yes,No
107774,No,No
107775,No,Yes
107776,No,No
107777,No,No
107778,No,No
107779,Yes,No
107780,Yes,No
107781,Yes,No
107782,No,No
107783,Yes,No
107784,No,No
107785,No,No
107786,Yes,No
107787,No,No
107788,No,No
107789,No,No
107790,No,No
107791,No,Yes
107792,Yes,No
107793,No,No
107794,Yes,No
107795,No,Yes
107796,No,No
107797,No,No
107798,Yes,No
107799,No,No
107800,No,No
107801,Y,Yes
107802,Yes,Yes
107803,No,No
107804,No,No
107805,No,No
107806,No,No
107807,No,No
107808,No,No
107809,No,No
107810,Yes,No
107811,Yes,No
107812,No,No
107813,No,No
107814,Yes,No
107815,Yes,No
107816,No,Yes
107817,No,No
107818,No,No
107819,No,No
107820,Yes,No
107821,No,No
107822,No,No
107823,No,No
107824,No,No
107825,No,No
107826,No,No
107827,No,No
107828,No,No
107829,No,No
107830,Yes,No
107831,No,No
107832,Yes,No
107833,No,No
107834,No,No
107835,No,No
107836,Yes,No
107837,No,Yes
107838,Yes,No
107839,No,Yes
107840,No,No
107841,No,No
107842,No,No
107843,Yes,Yes
107844,Yes,No
107845,No,Yes
107846,No,No
107847,No,No
107848,Yes,No
107849,Yes,No
107850,Yes,Yes
107851,No,No
107852,No,Yes
107853,Yes,No
107854,Yes,No
107855,No,No
107856,No,Yes
107857,No,No
107858,No,No
107859,Yes,No
107860,No,No
107861,Yes,No
107862,No,No
107863,No,No
107864,No,No
107865,Yes,No
107866,No,No
107867,No,No
107868,Yes,No
107869,Yes,No
107870,No,No
107871,Yes,No
107872,Yes,Yes
107873,Yes,Yes
107874,No,No
107875,Yes,No
107876,Yes,N
107877,Yes,No
107878,No,No
107879,Yes,No
107880,No,No
107881,No,No
107882,Yes,Yes
107883,No,No
107884,Yes,No
107885,No,No
107886,No,No
107887,No,No
107888,No,No
107889,Yes,No
107890,Yes,No
107891,No,No
107892,Yes,Yes
107893,Yes,Yes
107894,No,No
107895,No,No
107896,No,Yes
107897,Yes,No
107898,No,No
107899,No,No
107900,No,No
107901,Yes,Yes
107902,No,No
107903,No,No
107904,No,No
107905,Yes,No
107906,Yes,Yes
107907,No,No
107908,No,No
107909,No,No
107910,Yes,No
107911,No,No
107912,Yes,No
107913,Yes,No
107914,No,No
107915,No,Yes
107916,No,No
107917,No,No
107918,No,Yes
107919,No,No
107920,No,Yes
107921,No,No
107922,Yes,Yes
107923,No,No
107924,Yes,No
107925,Yes,No
107926,No,Yes
107927,Yes,No
107928,Yes, No
107929,Yes,No
107930,No,Yes
107931,Yes,No
107932,Yes,No
107933,No,No
107934,No,No
107935,Yes,No
107936,Yes,No
107937,No,No
107938,No,No
107939,No,No
107940,Yes,No
107941,No,No
107942,No,No
107943,Yes,No
107944,No,No
107945,No,No
107946,No,No
107947,Yes,No
107948,Yes,No
107949,No,No
107950,No,No
107951,Yes,No
107952,No,No
107953,No,No
107954,Yes,No
107955,No,No
107956,Yes,Yes
107957,No,No
107958,No,No
107959,No,No
107960,No,No
107961,Yes,No
107962,Yes,No
107963,No,No
107964,No,No
107965,Yes,No
107966,No,No
107967,Yes,No
107968,No,No
107969,No,No
107970,No,No
107971,No,No
107972,Yes,No
107973,Yes,No
107974,Yes,No
107975,Yes,No
107976,No,No
107977,No,Yes
107978,No,No
107979,Yes,No
107980,Yes,No
107981,Yes,No
107982,Yes,No
107983,Yes,No
107984,Yes,No
107985,Yes,No
107986,Yes,No
107987,Yes, No
107988,Yes,No
107989,Yes,No
107990,Yes,No
107991,Yes,No
107992,No,No
107993,No,No
107994,Yes,No
107995,Yes,Yes
107996,No,No
107997,Yes,No
107998,No,No
107999,Yes,No
108000,No,No
108001,No,N
108002,No, No
108003,Yes,Yes
108004,No,No
108005,No,No
108006,No,No
108007,No,No
108008,Yes,No
108009,No,No
108010,Yes,No
108011,Yes,No
108012,No,Yes
108013,Yes,Yes
108014,No,No
108015,Yes,No
108016,No,No
108017,No,No
108018,No,Yes
108019,No,No
108020,No,No
108021,No, Ye
108022,No,No
108023,No,No
108024,Yes,Yes
108025,No,No
108026,No,Yes
108027,Yes,No
108028,Yes,No
108029,Yes,No
108030,No,No
108031,Yes,No
108032,Yes,Yes
108033,Yes,No
108034,Yes,No
108035,Yes,No
108036,Yes,Yes
108037,Yes,No
108038,Yes,No
108039,Yes,No
108040,Yes,No
108041,Yes,No
108042,Yes,Yes
108043,No,No
108044,Yes,No
108045,No,No
108046,No,No
108047,Y,No
108048,Yes,No
108049,No,No
108050,No,No
108051,Yes,No
108052,No,No
108053,Yes,Yes
108054,No,No
108055,No,No
108056,No,No
108057,Yes,No
108058,No,No
108059,Yes,No
108060,No,No
108061,No,No
108062,No,No
108063,Yes,No
108064,No,Yes
108065,No,Yes
108066,Yes,No
108067,No,No
108068,Yes,No
108069,No,No
108070,Yes,No
108071,Yes,No
108072,Yes,No
108073,Yes,No
108074,No,No
108075,No,No
108076,Yes,Yes
108077,Yes,No
108078,No,No
108079,Yes,No
108080,Yes,No
108081,No,No
108082,Yes,No
108083,Yes,No
108084,No,No
108085,Yes,No
108086,Yes,No
108087,No,No
108088,No,No
108089,Yes,No
108090,No,No
108091,No,No
108092,No,No
108093,No,No
108094,No,No
108095,No,No
108096,nan,No
108097,No,No
108098,No,Yes
108099,No,No
108100,No,No
108101,No,No
108102,No,No
108103,No,No
108104,No,No
108105,No,No
108106,No,No
108107,Yes,No
108108,Yes,No
108109,No,No
108110,No,No
108111,No,No
108112,No,No
108113,No,No
108114,No,No
108115,No,No
108116,No,No
108117,No,No
108118,No,Yes
108119,No,No
108120,Yes,No
108121,Yes,Yes
108122,No,No
108123,No,No
108124,Yes,No
108125,No,No
108126,No,No
108127,No,No
108128,No,Yes
108129,No,No
108130,Yes,No
108131,No,No
108132,No,No
108133,No,No
108134,No,No
108135,Yes,No
108136,No,No
108137,Yes,No
108138,Yes,Yes
108139,No,No
108140,Yes,Yes
108141,No,No
108142,No,No
108143,Yes,No
108144,No,No
108145,Yes,No
108146,No,No
108147,Yes,No
108148,No,No
108149,Yes,No
108150,No,No
108151,Yes,No
108152,Yes,Yes
108153,No,No
108154,No,No
108155,No,No
108156,No,No
108157,No,No
108158,No,No
108159,No,No
108160,Yes,No
108161,Yes,No
108162,Yes,No
108163,No,Yes
108164,Yes,Yes
108165,No,Yes
108166,No,No
108167,Yes,Yes
108168,No,No
108169,Yes,No
108170,No,No
108171,No,No
108172,No,No
108173,No,No
108174,No,No
108175,No,no
108176,Yes,Yes
108177,No,No
108178,Yes,No
108179,Yes,No
108180,Yes,N
108181,Yes,Yes
108182,Yes,No
108183,No,No
108184,Yes,No
108185,Yes,No
108186,Yes,No
108187,No,No
108188,No,No
108189,No,No
108190,Yes,No
108191,No,No
108192,Yes,No
108193,No,No
108194,No,No
108195,No,No
108196,No,No
108197,Yes,No
108198,No, No
108199,No,No
108200,No,No
108201,No,Yes
108202,Yes,No
108203,No,No
108204,Yes,Yes
108205,Yes,No
108206,Yes,No
108207,Yes,Yes
108208,No,No
108209,Yes,Yes
108210,Yes,Yes
108211,No,No
108212,Yes,No
108213,Yes,No
108214,Yes,No
108215,Yes,No
108216,No,No
108217,Yes,No
108218,No,No
108219,Yes,No
108220,No,No
108221,No,No
108222,No,No
108223,Yes,No
108224,Yes,Yes
108225,No,No
108226,No,No
108227,No,No
108228,No,No
108229,Yes,Yes
108230,No,No
108231,Yes,No
108232,Yes,No
108233,Yes,No
108234,No,No
108235,No,No
108236,Yes,Yes
108237,Yes,No
108238,No,No
108239,No,No
108240,yes,No
108241,Yes,Yes
108242,Yes,No
108243,Yes,No
108244,Yes,No
108245,Yes,No
108246,Yes,No
108247,No,No
108248,Yes,No
108249,Yes,No
108250,No,No
108251,Yes,No
108252,No,No
108253,No,No
108254,No,No
108255,Yes,Yes
108256,No,No
108257,No,Yes
108258,No,No
108259,Yes,No
108260,Yes,No
108261,No,No
108262,Yes,No
108263,No,No
108264,Yes,Yes
108265,No,No
108266,Yes,No
108267,Yes,No
108268,No,No
108269,Yes,No
108270,No,No
108271,No,Yes
108272,No,No
108273,Yes,No
108274,Yes,No
108275,Yes,No
108276,No,No
108277,No,No
108278,No,No
108279,No,No
108280,Yes,No
108281,No,No
108282,Yes,No
108283,No,No
108284,Yes,No
108285,No,no
108286,Yes,No
108287,Yes,No
108288,No,Yes
108289,No,Yes
108290,No,No
108291,No,Yes
108292,No,No
108293,No,No
108294,No,No
108295,Yes,Yes
108296,Yes,No
108297,No,No
108298,No,Yes
108299,Yes,No
108300,Yes,No
108301,No,No
108302,Yes,No
108303,No,No
108304,Yes,No
108305,No,No
108306,No,No
108307,Yes,No
108308,No,No
108309,No,No
108310,No,Yes
108311,No,No
108312,Yes,No
108313,No,No
108314,No,No
108315,Yes,No
108316,Yes,No
108317,No,No
108318,Yes,Yes
108319,No,No
108320,No,No
108321,Yes,No
108322,Yes,Yes
108323,Yes,Yes
108324,No,No
108325,No,No
108326,No,No
108327,Yes,No
108328,No,No
108329,No,No
108330,No,No
108331,No,No
108332,No,No
108333,No,No
108334,Yes,No
108335,Yes,No
108336,Yes,No
108337,Yes,No
108338,No,No
108339,Yes,No
108340,Yes,No
108341,Yes,No
108342,Yes,No
108343,No,No
108344,Yes,No
108345,No,No
108346,Yes,No
108347,No,No
108348,No,No
108349,Yes,Yes
108350,No,Yes
108351,No,No
108352,No,Yes
108353,Yes,Yes
108354,No,Yes
108355,No,no
108356,Yes,No
108357,No,No
108358,Yes,Yes
108359,No,No
108360, Ye,No
108361,No,No
108362,No,No
108363,No,No
108364,Yes,No
108365,No,No
108366,No,No
108367,No,Yes
108368,No,No
108369,No,No
108370,Yes,Yes
108371,No,No
108372,No,No
108373,Yes,No
108374,No,Yes
108375,No,No
108376,No,Yes
108377,Yes,No
108378,No,No
108379,No,No
108380,Yes,No
108381,No,No
108382,No,No
108383,Yes,Yes
108384,No,No
108385,Yes,No
108386,No,No
108387,Yes,No
108388,Yes,No
108389,Yes,No
108390,Yes,No
108391,no,No
108392,Yes,Yes
108393,No,No
108394,Yes,No
108395,No,No
108396,Yes,No
108397,Yes,No
108398,No,No
108399,No,No
108400,Yes,Yes
108401,No,Yes
108402,No,No
108403,Yes,No
108404,No,No
108405,No,No
108406,No,No
108407,Yes,No
108408,Yes,No
108409,Yes,No
108410,Yes,No
108411,Yes,No
108412,No,Yes
108413,No,Yes
108414,Yes,Yes
108415,No,No
108416,Yes,No
108417,No,N
108418,No,No
108419,No,No
108420,Yes,Yes
108421,No,No
108422,No,No
108423,No,No
108424,Yes,No
108425,No,No
108426,Yes,No
108427,No,Yes
108428,No,No
108429,No,No
108430,No,Yes
108431,Yes,Yes
108432,No,No
108433,Yes,No
108434,No,No
108435,Yes,No
108436,No,No
108437,No,No
108438,Yes,no
108439,No,No
108440,Yes,No
108441,No,No
108442,Yes,No
108443,No,No
108444,No,No
108445,Yes,No
108446,Yes,No
108447,No,No
108448,No,No
108449,Yes,No
108450,No,No
108451,No,No
108452,No,No
108453,Yes,No
108454,No,No
108455,No,No
108456,No,No
108457,No,Yes
108458,No,Yes
108459,No,No
108460,No,No
108461,Yes,No
108462,Yes,No
108463,No,No
108464,No,No
108465,No,Yes
108466,No,No
108467,Yes,No
108468,No,No
108469,Yes,No
108470,No,No
108471,Yes,No
108472,Yes,No
108473,Yes,No
108474,No,No
108475,No,Yes
108476,Yes,Yes
108477,Yes,No
108478,No,No
108479,Yes,No
108480,No,No
108481,No,No
108482,Yes,Yes
108483,No,No
108484,Yes,No
108485,No,No
108486,No,No
108487,No,No
108488,Yes,No
108489,No,No
108490,Yes,No
108491,No,No
108492,No,No
108493,No,No
108494,No,No
108495,Yes,No
108496,No,No
108497,No,No
108498,No,No
108499,No,No
108500,Yes,No
108501,No,No
108502,No, No
108503,Yes,No
108504,Yes,No
108505,No,No
108506,No,No
108507,Yes,No
108508,No,No
108509,Yes,No
108510,No,Yes
108511,Yes,No
108512,Yes,No
108513,Yes,no
108514,No,Yes
108515,Yes,Yes
108516,Yes,No
108517,Yes,No
108518,No,No
108519,No,No
108520,No,No
108521,No,No
108522,No,No
108523,No,No
108524,Yes,Yes
108525,No,No
108526,No,Yes
108527,No,No
108528,No,No
108529,Yes,No
108530,Yes,No
108531,No,No
108532,No,No
108533,No,No
108534,Yes,No
108535,No,No
108536,No,No
108537,Yes,No
108538,Yes,No
108539,No,No
108540,Yes,No
108541,Yes,No
108542,Yes,No
108543,Yes,No
108544,Yes,No
108545,Yes,No
108546,No,No
108547,No,No
108548,No,No
108549,Yes,No
108550,Yes,No
108551,Yes,No
108552,Yes,No
108553,No,No
108554,Yes,Yes
108555,Yes,No
108556,No,Yes
108557,No,No
108558,Yes,No
108559,No,No
108560,Yes,No
108561,Yes,No
108562,Yes,No
108563,No,No
108564,Yes,No
108565,No,No
108566,No,No
108567,Yes,No
108568,Yes,Yes
108569,No,No
108570,No,No
108571,No,No
108572,No,No
108573,Yes,No
108574,No,No
108575,Yes,No
108576,Yes,No
108577,No,No
108578,No,No
108579,No,No
108580,Yes,No
108581,No,No
108582,No, No
108583,No,No
108584,No,Yes
108585,Yes,No
108586,No,No
108587,No,No
108588,Yes,No
108589,No,No
108590,No,No
108591,No,No
108592,No,No
108593,No,No
108594,Yes,No
108595,Yes,No
108596,Yes,No
108597,Yes,Yes
108598,No,No
108599,No,No
108600,No,No
108601,No,No
108602,Yes,No
108603,No,No
108604,Yes,No
108605,Yes,No
108606,Yes,No
108607,No,No
108608,No,No
108609,No,Yes
108610,Yes,No
