ReviewID,RestaurantID,ReviewDate,ReviewText
593,100342,2025-01-01,great value and wonderful atmosphere not recommended
594,100343,2025-01-07,great value and wonderful atmosphere
595,100344,2025-05-28,amazing experience highly recommended
596,100347,2025-03-20,poor experience and rude staff
597,100347,2025-06-09,overpriced food with disappointing service
598,100347,2026-04-17,overpriced food with disappointing service
599,100348,2025-12-09,bad service and small portions not recommended
600,100348,2025-05-26,slow service and cold food needs improvement
601,100349,2025-07-14,slow service and cold food
602,100349,2025-04-28,long waiting time and average food
603,100349,2025-12-21,fresh ingredients and helpful staff would visit again
604,100350,2026-02-11,poor experience and rude staff
605,100350,2026-02-28,poor experience and rude staff
606,100350,2025-03-17,overpriced food with disappointing service needs improvement
607,100351,2026-02-20,tasty food with quick service
608,100351,2025-10-19,fresh ingredients and helpful staff
609,100351,2026-03-05,amazing experience highly recommended
610,100351,2026-05-08,poor experience and rude staff
611,100351,2026-05-06,overpriced food with disappointing service
612,100351,2026-05-06,long waiting time and average food
613,100352,2025-07-10,delivery was late and food was cold
614,100352,2026-02-23,long waiting time and average food
615,100352,2025-08-27,delivery was late and food was cold would visit again
616,100353,2026-07-29,amazing experience highly recommended not recommended
617,100354,2026-07-18,bad service and small portions
618,100354,2026-04-09,tasty food with quick service
619,100354,2026-05-11,excellent food and friendly service not recommended
620,100354,2026-01-30,delicious dishes and great ambience
621,100355,2025-10-17,delicious dishes and great ambience
622,100355,2025-05-03,overpriced food with disappointing service worth trying
623,100355,2025-12-30,fresh ingredients and helpful staff
624,100355,2026-03-02,really good food and fast delivery
625,100356,2026-07-12,bad service and small portions needs improvement
626,100356,2025-12-01,fresh ingredients and helpful staff
627,100357,2026-03-05,great value and wonderful atmosphere would visit again
628,100358,2025-06-11,poor experience and rude staff
629,100358,2025-11-17,poor experience and rude staff
630,100358,2025-11-11,bad service and small portions
631,100359,2026-08-03,delivery was late and food was cold would visit again
632,100359,2026-01-13,really good food and fast delivery
633,100361,2025-06-11,bad service and small portions needs improvement
634,100361,2026-04-08,delivery was late and food was cold
635,100363,2026-07-15,bad service and small portions
636,100363,2025-02-14,bad service and small portions
637,100364,2025-07-15,really good food and fast delivery
638,100365,2025-08-16,slow service and cold food
639,100365,2026-05-10,overpriced food with disappointing service
640,100365,2025-03-14,delivery was late and food was cold
641,100365,2026-04-26,slow service and cold food needs improvement
642,100365,2025-08-28,poor experience and rude staff needs improvement
643,100366,2026-01-07,noisy place and disappointing experience
644,100367,2025-12-05,long waiting time and average food
645,100367,2025-04-10,bad service and small portions
646,100367,2025-06-07,bad service and small portions
647,100367,2025-05-31,excellent food and friendly service
648,100367,2025-09-06,amazing experience highly recommended needs improvement
649,100368,2025-06-03,overpriced food with disappointing service
650,100368,2025-03-11,poor experience and rude staff worth trying
651,100368,2025-09-04,slow service and cold food
652,100371,2026-05-25,delivery was late and food was cold
653,100372,2025-09-07,delivery was late and food was cold
654,100372,2026-04-14,poor experience and rude staff
655,100373,2026-02-04,fresh ingredients and helpful staff not recommended
656,100373,2025-06-10,amazing experience highly recommended
657,100374,2026-07-19,amazing experience highly recommended
658,100374,2025-05-14,bad service and small portions
659,100375,2026-02-22,fresh ingredients and helpful staff
660,100376,2025-09-24,tasty food with quick service worth trying
661,100376,2025-12-13,really good food and fast delivery
662,100376,2025-01-25,amazing experience highly recommended
663,100376,2026-01-27,amazing experience highly recommended would visit again
664,100377,2026-08-03,bad service and small portions worth trying
665,100377,2026-06-02,bad service and small portions
666,100377,2025-02-21,delivery was late and food was cold
667,100378,2026-06-11,poor experience and rude staff
668,100379,2025-01-05,delicious dishes and great ambience would visit again
669,100380,2025-08-12,fresh ingredients and helpful staff
670,100380,2025-03-28,fresh ingredients and helpful staff worth trying
671,100380,2025-04-29,fresh ingredients and helpful staff
672,100381,2026-03-25,delivery was late and food was cold
673,100382,2025-07-19,overpriced food with disappointing service
674,100383,2025-01-02,
675,100383,2025-10-14,slow service and cold food
676,100384,2025-02-24,bad service and small portions
677,100384,2025-09-02,noisy place and disappointing experience
678,100384,2026-03-28,noisy place and disappointing experience
679,100384,2025-06-20,slow service and cold food
680,100384,2025-01-07,bad service and small portions
681,100385,2025-10-15,tasty food with quick service
682,100385,2025-04-25,long waiting time and average food
683,100386,2025-03-30,delivery was late and food was cold
684,100386,2025-08-07,long waiting time and average food
685,100386,2025-07-03,long waiting time and average food
686,100386,2026-06-17,fresh ingredients and helpful staff
687,100387,2025-12-05,bad service and small portions
688,100387,2025-08-27,noisy place and disappointing experience not recommended
689,100388,2025-07-20,tasty food with quick service would visit again
690,100388,2026-05-10,slow service and cold food worth trying
691,100388,2025-03-20,bad service and small portions
692,100390,2025-06-12,excellent food and friendly service not recommended
693,100391,2025-12-09,poor experience and rude staff
694,100392,2025-12-01,overpriced food with disappointing service
695,100393,2026-07-01,poor experience and rude staff
696,100394,2025-03-27,amazing experience highly recommended
697,100394,2025-11-19,delivery was late and food was cold
698,100394,2025-05-02,slow service and cold food
699,100395,2025-10-12,really good food and fast delivery
700,100397,2026-05-28,great value and wonderful atmosphere
701,100398,2025-04-19,overpriced food with disappointing service
702,100399,2025-04-13,noisy place and disappointing experience would visit again
703,100399,2025-04-14,noisy place and disappointing experience needs improvement
704,100400,2025-12-16,great value and wonderful atmosphere
705,100400,2026-07-19,long waiting time and average food would visit again
706,100401,2025-05-04,overpriced food with disappointing service
707,100401,2025-04-07,noisy place and disappointing experience
708,100402,2025-05-15,overpriced food with disappointing service
709,100402,2026-01-15,poor experience and rude staff
710,100402,2026-02-11,poor experience and rude staff
711,100405,2025-04-10,bad service and small portions would visit again
712,100405,2025-02-19,noisy place and disappointing experience
713,100405,2025-09-06,bad service and small portions needs improvement
714,100406,2025-03-25,tasty food with quick service
715,100406,2026-01-27,amazing experience highly recommended
716,100406,2025-04-08,amazing experience highly recommended not recommended
717,100406,2025-07-04,amazing experience highly recommended
718,100407,2026-07-23,slow service and cold food
719,100408,2026-04-25,poor experience and rude staff
720,100409,2026-04-16,poor experience and rude staff
721,100410,2025-07-23,delicious dishes and great ambience
722,100412,2025-08-24,noisy place and disappointing experience
723,100412,2026-03-31,overpriced food with disappointing service
724,100414,2025-01-13,delivery was late and food was cold would visit again
725,100414,2025-09-19,delivery was late and food was cold
726,100415,2026-07-23,slow service and cold food would visit again
727,100415,2025-04-07,excellent food and friendly service needs improvement
728,100415,2025-11-02,amazing experience highly recommended would visit again
729,100416,2025-11-15,noisy place and disappointing experience
730,100416,2025-04-05,long waiting time and average food
731,100416,2025-08-28,noisy place and disappointing experience
732,100418,2025-10-30,excellent food and friendly service
733,100418,2026-04-21,fresh ingredients and helpful staff
734,100419,2025-10-31,poor experience and rude staff
735,100419,2026-07-31,tasty food with quick service
